Year,parent_id,id,value,colour
2018,Most Likely To Find Items.Straws/Stirrers,Straws/Stirrers,53.810264385692065,Most Likely To Find Items.Straws/Stirrers
2018,Most Likely To Find Items.Take Out Containers (Foam),Take Out Containers (Foam),7.816184217127377,Most Likely To Find Items.Take Out Containers (Foam)
2018,Most Likely To Find Items.Take Out Containers (Plastic),Take Out Containers (Plastic),8.408167360658204,Most Likely To Find Items.Take Out Containers (Plastic)
2018,Other Trash,Other Trash,14.097225706115488,silver
2018,"Other Trash.Appliances (Fridges, Washers, Etc)","Appliances (Fridges, Washers, Etc)",0.526764661616415,"Other Trash.Appliances (Fridges, Washers, Etc)"
2018,Other Trash.Balloons,Balloons,1.279285606782722,Other Trash.Balloons
2018,Other Trash.Cigar Tips,Cigar Tips,3.5920333115938394,Other Trash.Cigar Tips
2018,Other Trash.Cigarette Lighters,Cigarette Lighters,4.118797973210254,Other Trash.Cigarette Lighters
2018,Other Trash.Fireworks,Fireworks,0.456529373400893,Other Trash.Fireworks
2018,Other Trash.Other Trash,Other Trash,14.097225706115488,Other Trash.Other Trash
2018,Other Trash.Tyres,Tyres,0.3913108914864797,Other Trash.Tyres
2018,Packaging Materials,Packaging Materials,45.57266843927156,dimgray
2018,Packaging Materials.1,1,45.57266843927156,Packaging Materials.1
2018,Packaging Materials.6-Pack Holders,6-Pack Holders,0.24582350875432699,Packaging Materials.6-Pack Holders
2018,Packaging Materials.Other Plastic / Foam Packaging,Other Plastic / Foam Packaging,32.0072242010736,Packaging Materials.Other Plastic / Foam Packaging
2018,"Packaging Materials.Other Plastic Bottles (Oil, Bleach, Etc)","Other Plastic Bottles (Oil, Bleach, Etc)",6.4867305473335675,"Packaging Materials.Other Plastic Bottles (Oil, Bleach, Etc)"
2018,Packaging Materials.Strapping Bands,Strapping Bands,3.9983946219836453,Packaging Materials.Strapping Bands
2018,Packaging Materials.Tobacco Packaging / Wrappers,Tobacco Packaging / Wrappers,2.8344955601264235,Packaging Materials.Tobacco Packaging / Wrappers
2018,Personal Hygiene,Personal Hygiene,0.737470526262981,orchid
2018,Personal Hygiene.1,1,0.737470526262981,Personal Hygiene.1
2018,Personal Hygiene.Condoms,Condoms,0.19565544574323984,Personal Hygiene.Condoms
2018,Personal Hygiene.Diapers,Diapers,0.20067225204434855,Personal Hygiene.Diapers
2018,Personal Hygiene.Syringes,Syringes,0.22073947724878343,Personal Hygiene.Syringes
2018,Personal Hygiene.Tampons / Tampon Applicators,Tampons / Tampon Applicators,0.12040335122660915,Personal Hygiene.Tampons / Tampon Applicators
2018,Total Distance (Metres),Total Distance (Metres),19933.0,Total Distance (Metres)
2019,Debris Summary,Debris Summary,723.7278320665943,maroon
2019,Fishing Gear,Fishing Gear,12.370611653999276,deepskyblue
2019,Fishing Gear.Fishing Buoys,Fishing Buoys,0.47774158523344196,Fishing Gear.Fishing Buoys
2019,Fishing Gear.Fishing Gear,Fishing Gear,12.370611653999276,Fishing Gear.Fishing Gear
2019,Fishing Gear.Fishing Net & Pieces,Fishing Net & Pieces,1.860296778863554,Fishing Gear.Fishing Net & Pieces
2019,Fishing Gear.Fishing Line ( 1 Meter = 1 Piece),Fishing Line ( 1 Meter = 1 Piece),2.2873688020267826,Fishing Gear.Fishing Line ( 1 Meter = 1 Piece)
2019,Fishing Gear.Rope (1 Meter = 1 Piece),Rope (1 Meter = 1 Piece),7.745204487875498,Fishing Gear.Rope (1 Meter = 1 Piece)
2019,Items Of Local Concern,Items Of Local Concern,272.3199420919291,Items Of Local Concern
2019,Items Of Local Concern.1,1,272.3199420919291,Items Of Local Concern.1
2019,Items Of Local Concern.Foam Pieces,Foam Pieces,170.23525153818312,Items Of Local Concern.Foam Pieces
2019,Items Of Local Concern.Plastic Pieces,Plastic Pieces,92.80492218602969,Items Of Local Concern.Plastic Pieces
2019,Items Of Local Concern.Rubber Bands,Rubber Bands,3.8002171552660156,Items Of Local Concern.Rubber Bands
2019,Most Likely To Find Items,Most Likely To Find Items,391.73362287368803,Most Likely To Find Items
2019,Most Likely To Find Items.Beverage Bottles (Glass),Beverage Bottles (Glass),5.515743756786102,Most Likely To Find Items.Beverage Bottles (Glass)
2019,Most Likely To Find Items.Beverage Bottles (Plastic),Beverage Bottles (Plastic),77.81397032211365,Most Likely To Find Items.Beverage Bottles (Plastic)
2019,Most Likely To Find Items.Beverage Cans,Beverage Cans,4.357582338038364,Most Likely To Find Items.Beverage Cans
2019,Most Likely To Find Items.Bottle Caps (Metal),Bottle Caps (Metal),2.417661961635903,Most Likely To Find Items.Bottle Caps (Metal)
2019,Most Likely To Find Items.Bottle Caps (Plastic),Bottle Caps (Plastic),31.791530944625407,Most Likely To Find Items.Bottle Caps (Plastic)
2019,Most Likely To Find Items.Cigarette Butts,Cigarette Butts,59.44263481722765,Most Likely To Find Items.Cigarette Butts
2019,Most Likely To Find Items.Cups & Plates (Foam),Cups & Plates (Foam),5.479551212450235,Most Likely To Find Items.Cups & Plates (Foam)
2019,Most Likely To Find Items.Cups & Plates (Paper),Cups & Plates (Paper),2.4683315237061167,Most Likely To Find Items.Cups & Plates (Paper)
2019,Most Likely To Find Items.Cups & Plates (Plastic),Cups & Plates (Plastic),19.753890698516106,Most Likely To Find Items.Cups & Plates (Plastic)
2019,"Most Likely To Find Items.Food Wrappers (Candy, Chips, Etc)","Food Wrappers (Candy, Chips, Etc)",34.55664133188563,"Most Likely To Find Items.Food Wrappers (Candy, Chips, Etc)"
2019,"Most Likely To Find Items.Forks, Knives, Spoons","Forks, Knives, Spoons",9.656170828809266,"Most Likely To Find Items.Forks, Knives, Spoons"
2019,Most Likely To Find Items.Grocery Bags (Plastic),Grocery Bags (Plastic),19.03003981179877,Most Likely To Find Items.Grocery Bags (Plastic)
2019,Most Likely To Find Items.Lids (Plastic),Lids (Plastic),6.666666666666667,Most Likely To Find Items.Lids (Plastic)
2019,Most Likely To Find Items.Other Plastic Bags,Other Plastic Bags,32.76872964169381,Most Likely To Find Items.Other Plastic Bags
2019,Most Likely To Find Items.Paper Bags,Paper Bags,1.5128483532392327,Most Likely To Find Items.Paper Bags
2019,Most Likely To Find Items.Straws/Stirrers,Straws/Stirrers,50.358306188925084,Most Likely To Find Items.Straws/Stirrers
2019,Most Likely To Find Items.Take Out Containers (Foam),Take Out Containers (Foam),10.488599348534201,Most Likely To Find Items.Take Out Containers (Foam)
2019,Most Likely To Find Items.Take Out Containers (Plastic),Take Out Containers (Plastic),17.654723127035833,Most Likely To Find Items.Take Out Containers (Plastic)
2019,Other Trash,Other Trash,11.357220412595005,silver
2019,"Other Trash.Appliances (Fridges, Washers, Etc)","Appliances (Fridges, Washers, Etc)",0.7962359753890699,"Other Trash.Appliances (Fridges, Washers, Etc)"
2019,Other Trash.Balloons,Balloons,0.9916757148027507,Other Trash.Balloons
2019,Other Trash.Cigar Tips,Cigar Tips,0.9120521172638436,Other Trash.Cigar Tips
2019,Other Trash.Cigarette Lighters,Cigarette Lighters,4.7774158523344195,Other Trash.Cigarette Lighters
2019,Other Trash.Fireworks,Fireworks,0.6152732537097358,Other Trash.Fireworks
2019,Other Trash.Other Trash,Other Trash,11.357220412595005,Other Trash.Other Trash
2019,Other Trash.Tyres,Tyres,0.9916757148027507,Other Trash.Tyres
2019,Packaging Materials,Packaging Materials,35.215345638798404,dimgray
2019,Packaging Materials.1,1,35.215345638798404,Packaging Materials.1
2019,Packaging Materials.6-Pack Holders,6-Pack Holders,0.22439377488237422,Packaging Materials.6-Pack Holders
2019,Packaging Materials.Other Plastic / Foam Packaging,Other Plastic / Foam Packaging,20.267824828085416,Packaging Materials.Other Plastic / Foam Packaging
2019,"Packaging Materials.Other Plastic Bottles (Oil, Bleach, Etc)","Other Plastic Bottles (Oil, Bleach, Etc)",7.455664133188564,"Packaging Materials.Other Plastic Bottles (Oil, Bleach, Etc)"
2019,Packaging Materials.Strapping Bands,Strapping Bands,4.15490408975751,Packaging Materials.Strapping Bands
2019,Packaging Materials.Tobacco Packaging / Wrappers,Tobacco Packaging / Wrappers,3.112558812884546,Packaging Materials.Tobacco Packaging / Wrappers
2019,Personal Hygiene,Personal Hygiene,0.7310893955845096,orchid
2019,Personal Hygiene.1,1,0.7310893955845096,Personal Hygiene.1
2019,Personal Hygiene.Condoms,Condoms,0.17372421281216072,Personal Hygiene.Condoms
2019,Personal Hygiene.Diapers,Diapers,0.24610930148389432,Personal Hygiene.Diapers
2019,Personal Hygiene.Syringes,Syringes,0.24610930148389432,Personal Hygiene.Syringes
2019,Personal Hygiene.Tampons / Tampon Applicators,Tampons / Tampon Applicators,0.06514657980456026,Personal Hygiene.Tampons / Tampon Applicators
2019,Total Distance (Metres),Total Distance (Metres),13815.0,Total Distance (Metres)
